id,ranking,company_name,city,country,current_employees,last_employees,employee_growth,founded,total_funding,Industry,Points,valuation,Industry_Group,description
204812,908,Phoenix Sky Harbor International Airport,Phoenix,United States,390,377,3.56,2011.0,,Aviation,431,,Transportation,"The City of Phoenix owns and operates Phoenix Sky Harbor International Airport (PHX). Located in the heart of the southwestern United States, Phoenix Sky Harbor offers more than 120 nonstop flights each day to domestic and international destinations with connecting service to anywhere in the world. Phoenix Sky Harbor International Airport is America’s Friendliest Airport®, and customer service amenities include free Wi-Fi in all terminals, delicious local and national dining options, one of the largest airport museum programs in the country, exciting retail options, and more. Phoenix Sky Harbor International Airport has an annual economic impact of nearly $38 billion. Every day approximately 1,200 aircraft and approximately 120,000 passengers arrive and depart at Sky Harbor. For more information, visit skyharbor.com
In short, this company was founded in 2011 in United States. It has grown by 3% and currently has 390 employees. It also focuses on the Transportation industry, specializing in Aviation."
226250,909,Jobs For The Future,Boston,United States,822,737,11.71,2011.0,10000000.0,Education,431,,Education,"Real Opportunities Quality jobs are key to economic success for people, businesses, communities, and our country. But more than half of the 170 million people in the U.S. labor force do not have a quality job and can't thrive – on the job or at home. Learn more
In short, this company was founded in 2011 in United States. It has grown by 11% and currently has 822 employees. This company has raised $10,000,000 so far. It also focuses on the Education industry, specializing in Education."
332163,910,Vecmocon Technologies Private Limited,New Delhi,India,209,136,53.54,2016.0,23400000.0,Automotive,431,,Transportation,"About Us : Vecmocon Technologies is a DeepTech startup working in sustainable and clean mobility. Founded by IIT Kanpur, IIT Delhi and ISB alumni Vecmocon is building ecosystem to strengthen electric mobility & clean energy revolution.
In short, this company was founded in 2016 in India. It has grown by 53% and currently has 209 employees. This company has raised $23,400,000 so far. It also focuses on the Transportation industry, specializing in Automotive."
1026643,911,Swave Photonics,Leuven,Belgium,36,23,60.0,2022.0,40100000.0,Semiconductors,431,,Hardware,"Swave develops Spatial Computing, Holography, holographic chips, and holograms in the HXR chip to create 3D augmented and virtual reality and HUD Heads Up Displays
In short, this company was founded in 2022 in Belgium. It has grown by 60% and currently has 36 employees. This company has raised $40,100,000 so far. It also focuses on the Hardware industry, specializing in Semiconductors."
392315,912,skylightframe.com,West Hollywood,United States,171,121,41.18,2011.0,20000000.0,Electronics,430,,Electronics,"Get the whole family organized with scheduling, meal planning, chore charts and customizable lists — all on one beautiful display. Shop Calendar Seamlessly auto-syncs with:
In short, this company was founded in 2011 in United States. It has grown by 41% and currently has 171 employees. This company has raised $20,000,000 so far. It also focuses on the Electronics industry, specializing in Electronics."
976213,913,Haus,,,224,94,137.65,2021.0,61600000.0,Tech Services,429,,Software,"Launch experiments in minutes with the Haus marketing science platform. Measure the precise business impact of every advertising effort â online and offline.
In short, this company was founded in 2021. It has grown by 137% and currently has 224 employees. This company has raised $61,600,000 so far. It also focuses on the Software industry, specializing in Tech Services."
899054,914,GeoPura,Wysall,,132,94,40.26,2011.0,124000000.0,Energy,429,,Energy,"GeoPura is leading the transition to clean energy, replacing fossil fuels with zero-emission alternatives, and providing limitless access to renewable power – when and where needed. Our innovative hydrogen technology delivers reliable, scalable, and sustainable energy, from 50kW to 50MW, helping industries cut carbon emissions, improve air quality, and accelerate their journey to net zero.
In short, this company was founded in 2011. It has grown by 40% and currently has 132 employees. This company has raised $124,000,000 so far. It also focuses on the Energy industry, specializing in Energy."
362871,915,Bureau,San Francisco,United States,233,153,52.48,2020.0,50600000.0,Tech Services,429,,Software,"Combine device, identity, behavior, and transaction signals for contextual fraud prevention across user touchpoints, while ensuring regulatory compliance.
In short, this company was founded in 2020 in United States. It has grown by 52% and currently has 233 employees. This company has raised $50,600,000 so far. It also focuses on the Software industry, specializing in Tech Services."
737406,916,HTeaO,Midland,United States,569,452,25.84,2009.0,,Restaurants,429,,Food,"FIND YOUR flavor 20+ flavors of freshly-brewed tea every hour full menu full menu FIND YOUR happy place NEW LOCATIONS COMING SOON! All locations See All Locations join the hteao family franchise with us learn more sip happySHOP HAPPY shop now about us texas born & brewed learn more media hteao in action learn more […]
In short, this company was founded in 2009 in United States. It has grown by 25% and currently has 569 employees. It also focuses on the Food industry, specializing in Restaurants."
457666,917,Underdog Fantasy,Brooklyn,United States,655,450,45.72,2011.0,,Sports,428,,Sports,"Underdog is the best place to play fantasy sports - Best Ball, Daily Drafts and Pick'em. Win up to 1,000x your money! Sign up for $1000 bonus cash.
In short, this company was founded in 2011 in United States. It has grown by 45% and currently has 655 employees. It also focuses on the Sports industry, specializing in Sports."
15946,918,ALG,Brisbane Airport,Australia,272,69,292.65,2004.0,,Recruiting,428,,Services,"ALG is a specialist recruitment company focused on providing staffing solutions across technical industries such as aviation, IT, engineering and defence. To help upskill and source the right candidates ALG also offers psychometric testing and training to support your business needs.
In short, this company was founded in 2004 in Australia. It has grown by 292% and currently has 272 employees. It also focuses on the Services industry, specializing in Recruiting."
